"id:ID","registration_status","effective_date","until_date","uuid"
"6","Released","2022-03-25","","2306248e-ffff-436a-90a0-3a9c381da335"
"7","Released","2021-12-17","","be4facbc-134d-4246-831f-766b597f5159"
"8","Released","2021-12-17","","5500c274-b0a1-43aa-8f7b-e8ea689190c6"
"9","Released","2021-12-17","","98d99ee1-d5de-4524-bffa-448e8a0ac1b9"
"10","Released","2021-12-17","","31b76f86-1ec0-4573-aced-906531394690"
"11","Released","2021-12-17","","aabe0559-3b16-4e5d-a855-df5a072bd583"
"12","Released","2021-12-17","","68c959fb-1667-4962-8ec3-f14c937d30f5"
"13","Released","2021-12-17","","30512e06-3f78-46a2-8a82-849b90622625"
"14","Released","2021-12-17","","65e9783f-3199-494c-abae-1cab17bec7ce"
"15","Released","2021-12-17","","e6c8ccf6-810a-4aec-bb30-f203d14f3658"
"16","Released","2021-12-17","","5fe73f6b-99fd-44ea-9365-54fdb5f2383b"
"17","Released","2021-12-17","","11b676e3-bc78-4df5-aa1c-43efab97f320"
"18","Released","2021-12-17","","97634ec1-cc33-42b5-89ba-e7d6e145237f"
"19","Released","2021-12-17","","11b8e481-9888-4eac-994d-7b97f89c3da2"
"20","Released","2021-12-17","","c74be4c7-6e7c-49b8-8f3b-12b488896fd4"
"21","Released","2021-12-17","","983de3c7-daec-4c1c-a11a-cc6ce642983a"
"22","Released","2021-12-17","","a0dd8d9e-057e-4513-bc09-6d93e4e14351"
"23","Released","2021-12-17","","090c4275-4fa2-4d72-ba5e-2055ca994069"
"24","Released","2021-12-17","","4176d551-790c-4e77-a1b5-08863b8e96d0"
"25","Released","2021-12-17","","3a28cf4d-cff8-4fdf-a838-582fd4a090a2"
"26","Released","2021-12-17","","05d1e4bd-fa4e-4ce0-ab43-51888338c739"
"27","Released","2021-12-17","","664480fe-9f3c-41eb-b18b-02753ece0eb3"
"28","Released","2021-12-17","","12401ed6-fcf6-4dd3-8983-b10021b5300c"
"29","Released","2021-12-17","","62519f60-ab83-43fa-82db-10633e5f58da"
"30","Released","2021-12-17","","cae295a5-c55e-4827-a4a0-a0dd70730d67"
"31","Released","2021-12-17","","cf226e1e-2893-43d8-b0ba-5a3641a0af7d"
"32","Released","2021-12-17","","978cad55-c6eb-4a8a-9390-05e1ab7bb1ae"
"33","Released","2021-12-17","","4efa6f36-9ad0-4c97-b21c-a81f8ad4fa8d"
"34","Released","2021-12-17","","4b16e413-7d52-4983-bc10-079a752a4f1b"
"35","Released","2021-12-17","","39994993-9c16-471a-89f0-36e33636db98"
"36","Released","2021-12-17","","7e3172be-da1b-4119-9e71-8185fe124ce2"
"37","Released","2021-12-17","","229203b6-5e47-4ffc-8335-ef380e902f3b"
"38","Released","2021-12-17","","1a817488-13ad-466d-a1bc-59a676584751"
"39","Released","2021-12-17","","9aeec8c5-fcaa-49b0-a545-6f4b9c1e72ec"
"40","Released","2021-12-17","","887d227c-42fe-4a01-a6cb-aad2bc48d352"
"41","Released","2021-12-17","","31872f06-5751-43da-be15-b8c9b69b95e5"
"42","Released","2021-12-17","","0d2d3c19-ecae-403c-9ddf-ac0afbe6eaca"
"43","Released","2021-12-17","","a0ae12ca-4df0-4ee9-aa4a-86881902b783"
"44","Released","2021-12-17","","c0aca851-df95-4661-ba15-7bb73cc60fae"
"45","Released","2021-12-17","","7e324ded-b602-42f9-ba5f-d4fcfd280c29"
"46","Released","2021-12-17","","3e0e604e-a421-46f0-911e-73cd1cf521ed"
"47","Released","2021-12-17","","985b67bd-8231-4a0f-b3cf-75762efdbbc2"
"48","Released","2021-12-17","","91dac5b3-bb18-47a5-b435-32f393a4e4c2"
"49","Released","2021-12-17","","cc459b78-1f4f-47f7-9256-1ca773edc28d"
"50","Released","2021-12-17","","657bde7e-23e5-4678-ba26-d28311a2713b"
"51","Released","2021-12-17","","e09be45f-bc09-4d0e-bab6-fe9d6b05ebcc"
"52","Released","2021-12-17","","c231d256-0791-4243-ad74-a8efc6e94d1a"
"53","Released","2021-12-17","","f0c9d396-7398-4847-be61-9e1f1512a94b"
"54","Released","2021-12-17","","ff9b5360-16eb-48a8-8a0b-b9f074649f10"
"55","Released","2021-12-17","","5d45552a-a75c-4df3-96b1-e8a73e048b25"
"56","Released","2021-12-17","","475f45d4-4226-4504-bb0e-ee7f1d655e88"
"57","Released","2021-12-17","","24d1ec6e-e286-4cc0-910e-39f45f2ce410"
"58","Released","2022-03-25","","573238dc-bcbf-4def-96c7-fbf16fc6d592"
"59","Released","2022-03-25","","bb3e5177-4ba5-4e7d-a2f0-1610602e01d1"
"60","Released","2022-03-25","","c5933252-e87b-4873-9b1c-60fb8bb66ee7"
"61","Released","2022-03-25","","98811e69-b172-44fc-9655-517b4f1014f1"
"62","Released","2022-03-25","","599d1e15-22e2-4242-a897-8686adb24d33"
"63","Released","2022-03-25","","68d51e9f-0738-468f-9042-89c1aad38606"
"64","Released","2022-03-25","","6b9fca38-a13a-47a1-8355-e708508d03f3"
"65","Released","2022-03-25","","ea441214-110e-4eec-a9d6-4d65d932259b"
"66","Released","2022-03-25","","b528a134-737c-4c73-860f-bdd248b53e59"
"67","Released","2022-03-25","","d948c5ff-2df4-49f9-bfcb-97f2ee5a825b"
"68","Released","2022-03-25","","321f3c19-95bb-455c-8ed8-4a5496600479"
"69","Released","2022-03-25","","ffa65ebd-4f54-4926-af09-83774279eece"
"70","Released","2022-03-25","","a6a2166c-78f8-4070-a5b7-c5ee427a547a"
"71","Released","2022-03-25","","0cf28060-f0bf-401e-98d9-1e7935fb1060"
"72","Released","2022-03-25","","94c158a4-8280-4676-8012-46b12339cbca"
"73","Released","2022-03-25","","4c8582cf-160c-41b6-a7a8-f5da7c5c994e"
"74","Released","2022-03-25","","0c0db373-7e27-4d00-82a4-4d78d34a804d"
"75","Released","2022-03-25","","5e383438-be7b-48f8-af5a-b857db512c1b"
"76","Released","2022-03-25","","db4b6215-12ce-4fe9-b002-6f88a0a67758"
"77","Released","2022-03-25","","ac10de8a-bdcc-4fd7-bca3-3db382a1985f"
"78","Released","2022-03-25","","c045f10a-b167-4460-8075-91d248084820"
"79","Released","2022-03-25","","a5cfc1aa-a298-462e-8a1f-fb7ea515a046"
"80","Released","2022-03-25","","b29965cb-d1ae-45af-93bc-d2335d6fc12e"
"81","Released","2022-03-25","","5cf39b26-7b29-41c3-bb8f-c67cdb02db1c"
"82","Released","2022-03-25","","4c61d18a-9ffa-4c43-8557-5c8f6adead50"
"83","Released","2022-03-25","","36bb462b-4251-4af7-a581-5f90212316f3"
"84","Released","2022-03-25","","36a3429d-2980-44e0-9f79-afe898723db4"
"85","Released","2022-03-25","","11ece92a-c01a-4033-a58a-bd2264ec0fa8"
"86","Released","2022-03-25","","bbc57b11-4f6e-4af7-8664-5b962a58af11"
"87","Released","2022-03-25","","873cdf83-3840-4685-9301-281fb4508c26"
"88","Released","2022-03-25","","2477c2be-f373-4972-b2e3-97e72c54cce9"
"89","Released","2022-03-25","","a3cf8314-561c-4017-b4ec-ada1add414ce"
"90","Released","2022-03-25","","0e7dcf67-5305-4b2e-ba7d-660eb2665754"
"91","Released","2022-03-25","","99422f9f-a07a-42f5-982a-353838425bdc"
"92","Released","2022-03-25","","a0deb600-6ab5-42b3-b08d-d594c172ca0b"
"93","Released","2022-03-25","","025ed855-dc4f-41fb-826c-71c242f2bd61"
"94","Released","2022-03-25","","0692c2c7-1e33-4ca6-abe5-941413dea24f"
"95","Released","2022-03-25","","4e57e511-f28b-4d62-9f8a-912fa18a0c7d"
"96","Released","2022-03-25","","15f07f11-8a79-4c0d-ac55-dccbbcbdbe74"
"97","Released","2022-03-25","","cf1900e9-c551-4e9e-bf08-93fb3d1977f0"
"98","Released","2022-03-25","","4b1c3db6-98c1-4140-8ebb-531a4bff80c3"
"99","Released","2022-03-25","","a14eb4ac-a4b5-47bd-b05f-ce90ed5aa37c"
"100","Released","2022-03-25","","f522c45f-e1a2-4628-a37f-72ab6127ff00"
"101","Released","2022-03-25","","72b1ca2c-ada3-4e86-905c-589c686f8347"
"102","Released","2022-03-25","","502dbefa-effd-4f27-8201-ca92831f6032"
"103","Released","2022-03-25","","0daab327-3109-430c-a664-a4a15c7abc70"
"104","Released","2022-03-25","","6bb42608-4c5e-41ca-9f0f-51b83aee4177"
"105","Released","2022-03-25","","d12fa5dd-5fa3-44d1-959f-6e2df5a8c7ae"
"106","Released","2022-03-25","","668ea449-cee8-46ab-95d5-1544bca2d837"
"107","Released","2022-03-25","","e0c4d300-df75-4eec-9a9d-f56f10e28846"
"108","Released","2022-03-25","","322dd6ba-bd07-4914-bafa-01809c520635"
"109","Released","2022-03-25","","0840fe87-7195-4b28-8c23-7d419830cc63"
"110","Released","2022-03-25","","49aa8b4a-74ef-4cd3-9a4a-91da8bc6ad8a"
"111","Released","2022-03-25","","b56eee27-1f77-4c51-bdaa-7491e65f23b5"
"112","Released","2022-03-25","","e0343028-b180-4b88-9373-a7977e74a44b"
"113","Released","2022-03-25","","d13216d9-6ec1-43ed-95ed-34af4fa63924"
"114","Released","2022-03-25","","f608157c-b889-42e8-aa99-1ad0c2d644e5"
"115","Released","2022-03-25","","93dbf185-cd47-4e58-9436-adf68e7415c0"
"116","Released","2022-03-25","","3ad6b62b-73ed-4e6d-b4e5-01a4c72e2bbc"
"117","Released","2022-03-25","","f29073ce-1031-4724-8222-f0b57a6a344b"
"118","Released","2022-03-25","","ffb2c10a-e23d-4181-b027-9a0f168dbc7c"
"119","Released","2022-03-25","","cd4a6c87-8313-4249-b2e4-d86cd18be3e6"
"120","Released","2022-03-25","","4553ab2b-2997-4934-b8c1-48a9532b5806"
"121","Released","2022-03-25","","870d282f-7c87-4f06-8749-eaf77d0dd7ba"
"122","Released","2022-03-25","","b697fb16-b569-4ecb-86b9-b0fe4605dc68"
"123","Released","2022-03-25","","b402a531-0517-4831-9005-b85f6c25f88a"
"124","Released","2022-03-25","","7a26d912-58e5-4999-ae17-f412f7fc5eb8"
"125","Released","2022-03-25","","c020c628-51c5-470b-aa8e-5d55b5fc1d58"
"126","Released","2022-03-25","","2409e43d-b2e3-4919-9eec-514284bcc0fd"
"127","Released","2022-03-25","","62db6f20-9637-4b72-a6dc-902bedff9a38"
"128","Released","2022-03-25","","ad231bc7-2357-474f-9787-3cbde87e0e41"
"129","Released","2022-03-25","","99478eca-04d5-4a66-bf91-11adeb12d48c"
"130","Released","2022-03-25","","7f905059-607e-4a95-a34c-46a2857f1aac"
"131","Released","2022-03-25","","4abeb9b9-5588-4a9a-88e1-df674f7d1a2f"
"132","Released","2022-03-25","","647efe9e-7347-438e-a9ea-d9dac12fdf93"
"133","Released","2022-03-25","","76e922ac-a70e-4fc6-8284-7fbc389486f1"
"134","Released","2022-03-25","","8414861b-0577-4992-a23c-1c7d48032690"
"135","Released","2022-03-25","","ecf528b9-6e25-4a56-8cad-95004cb824e2"
"136","Released","2022-03-25","","cd80d378-ff5a-4469-8b61-d37aea1374ce"
"137","Released","2022-03-25","","a49478ca-918d-45b3-a7fb-c7a7a10d8ade"
"138","Released","2022-03-25","","45ef512b-f833-4994-b11f-b7d09727a749"
"139","Released","2022-03-25","","c06aa004-dab1-4506-bc47-edd34ff25b97"
"140","Released","2022-03-25","","876a882b-38e3-41b6-8afb-f23ddb6aa7cb"
"141","Released","2022-03-25","","be51c801-8481-43a3-9841-2910a3da780b"
"142","Released","2022-03-25","","4fa9e454-5f63-4dd1-be7d-328a8d8be0dc"
"143","Released","2022-03-25","","d9100695-a66d-4679-91f6-ed2b336352d7"
"144","Released","2022-03-25","","cf8a1e9e-b821-4074-9ad7-f4fa7836c912"
"145","Released","2022-03-25","","ff8ddfd5-acf1-4abc-8544-d3666824e264"
"146","Released","2022-03-25","","e79c6927-31e9-4463-8035-cb20ab038296"
"147","Released","2022-03-25","","111f3099-750a-4eea-9186-9679c489a47b"
"148","Released","2022-03-25","","19d3be31-fe1b-4a16-8301-c485d15eb936"
"149","Released","2022-03-25","","c197fcef-ac43-4721-9a63-7dfa03743dca"
"150","Released","2022-03-25","","02c3bc88-d718-4b83-be36-112537e7fe3d"
"151","Released","2022-03-25","","f8ce7a5a-42be-472e-937c-a58ad5361a91"
"152","Released","2022-03-25","","210f070c-d2ee-4632-88dd-cb16d19939f9"
"153","Released","2022-03-25","","9568552a-dda1-49b6-b8ca-9ba4333d310b"
"154","Released","2022-03-25","","8385124a-6fd0-4d8b-92d8-57e2eaa8bc77"
"155","Released","2022-03-25","","c21c0fd1-32bd-4af6-b629-a5f17be3c4cb"
"156","Released","2022-03-25","","e33c97fa-a81c-47bb-a9de-38091dd584e7"
"157","Released","2022-03-25","","8fde97a7-e3e4-411b-be8f-99b15bbc344a"
"158","Released","2022-03-25","","582a77a0-8356-42d3-b909-1f9347a1f2fd"
"159","Released","2022-03-25","","6328d62f-432e-434a-875e-9cb9e6162f66"
"160","Released","2022-03-25","","57757c16-6f09-480c-88da-7449632ce62f"
"161","Released","2022-03-25","","15675f11-4181-4fca-87ba-45c97d461288"
"162","Released","2022-03-25","","10c28fce-61d6-46eb-8b1f-9e93e933e967"
"163","Released","2022-03-25","","5d9b95d9-1473-47c8-abae-08a9f2527f63"
"164","Released","2022-03-25","","0522cba3-9ead-4dc9-8f61-6168d9cb810e"
"165","Released","2022-03-25","","01d6841a-ff3c-4755-aaa0-033774fbc786"
"166","Released","2022-03-25","","7020698b-3227-4409-98b7-865c5c945f13"
"167","Released","2022-03-25","","95c6ef25-d3ff-4593-aa54-c1a546b9a823"
"168","Released","2022-03-25","","a23fa3a1-b85e-4192-a22b-37d542f9c08a"
"169","Released","2022-03-25","","b5ce8288-4187-43ce-a93e-3cbc73fe3a6d"
"170","Released","2022-03-25","","8e365024-16a7-4305-ac20-ac747e247804"
"171","Released","2022-03-25","","c02aad3f-e0f7-4673-9a88-91a09ad33c14"
"172","Released","2022-03-25","","4ac56f12-a3a3-4db1-a0e4-07783c66df2c"
"173","Released","2022-03-25","","0aaf1705-aaf2-4873-ad32-db23414b0d64"
"174","Released","2022-03-25","","997039e8-24df-4d5c-b58b-a6850dfaf4a6"
"175","Released","2022-03-25","","1ac59da8-0824-4db3-b521-c64bbed91dea"
"176","Released","2022-03-25","","a07119ff-00ec-4a42-a9ae-fe306b5880bc"
"177","Released","2022-03-25","","09dcf3d5-e872-41b2-90db-09325acae93d"
"178","Released","2022-03-25","","a90feea4-55db-48d3-813b-cd7722565231"
"179","Released","2022-03-25","","755917c4-c648-4f96-aa60-22582ea0f3ca"
"180","Released","2022-03-25","","44a68e11-6624-4d3d-9f2f-154d71a4e556"
"181","Released","2022-03-25","","36a1da3d-1a1e-4201-8150-1aa2f95b606f"
"182","Released","2022-03-25","","7b986f01-41c4-4dc8-8fde-e7c9de769696"
"183","Released","2022-03-25","","be39a1e4-84d0-4b4c-9af5-7b25e1832241"
"184","Released","2022-03-25","","99271946-40c8-48e1-9f59-b664efd10c49"
"185","Released","2022-03-25","","c1ca47d6-812a-4259-b76f-ff7b31b0b9f2"
"186","Released","2022-03-25","","91d55cce-3219-4a9a-a534-5796a4c2d09f"
"187","Released","2022-03-25","","662b9702-a423-40bc-864b-8a071b302313"
"188","Released","2022-03-25","","2282f79e-f2b0-4171-bfbc-8e9897fbf108"
"189","Released","2022-03-25","","22cfb2a8-fcb8-4219-916c-5e968e63c74c"
"190","Released","2022-03-25","","0840fb3b-9eb5-4423-803c-a588d5314e19"
"191","Released","2022-03-25","","700ec2b3-8273-494e-ae0b-773fda1d5172"
"192","Released","2022-03-25","","6001583a-2106-4852-bb6f-52e52eb02ea7"
"193","Released","2022-03-25","","6f4b3736-b64a-413d-980c-c6668eee7649"
"194","Released","2022-03-25","","4d203727-bb89-4a75-b895-ce99083662b6"
"195","Released","2022-03-25","","cdb453bb-0e5e-43d9-bb2e-4b3f87d7da7a"
"196","Released","2022-03-25","","8e9dd6d2-7782-47a7-b69a-ce5ece744cd6"
"197","Released","2022-03-25","","aefdb8d5-08b9-4ba5-b410-8299dac9c0fc"
"198","Released","2022-03-25","","5d3b47c1-0a82-4a9f-9773-0a0df033478e"
"199","Released","2022-03-25","","fe922927-5985-4909-b886-22e22cb4fd9b"
"200","Released","2022-03-25","","58416761-b710-425b-bc04-052603110293"
"201","Released","2022-03-25","","53b614ab-35e2-4c6d-9fc7-f5bfc8b4af40"
"202","Released","2022-03-25","","b654b935-e56e-4c89-8119-1b1fc0d1de3a"
"203","Released","2022-03-25","","bd051543-db4d-4aa1-b4b1-7d4a7bf1ee23"
"204","Released","2022-03-25","","bd8586f7-0b25-40a9-980a-4f844ef5d333"
"205","Released","2022-03-25","","cb7efe43-dab9-41eb-9de1-6e3da7c058f7"
"206","Released","2022-03-25","","94a6e9a7-f4af-4fa3-acab-0b8231c383e0"
"207","Released","2022-03-25","","f0c1fead-0aa6-49cd-8aa0-9240a77ddb12"
"208","Released","2022-03-25","","ab50c9d9-ee65-4171-8ea9-773849e5da50"
"209","Released","2022-03-25","","2ae8c30d-4be1-49a4-abb4-3328e29c3079"
"210","Released","2022-03-25","","b7c2ecf0-1dd4-434d-97c9-3b7a101ed6b8"
"211","Released","2022-03-25","","2ce84384-b269-4226-b46d-a7f4f41bdd70"
"212","Released","2022-03-25","","1be9369c-a753-45d1-b7eb-f3b553834073"
"213","Released","2022-03-25","","724e011e-8275-4c6c-9a12-9bb9783e77a8"
"214","Released","2022-03-25","","37c72dfc-88bb-41b9-a7d5-551bdf161977"
"215","Released","2022-03-25","","3ff28f49-0cbc-41b1-8ea6-f5fc0e27a095"
"216","Released","2022-03-25","","b0e62ce7-1d8a-4c88-964e-bdc74c36f5c4"
"217","Released","2022-03-25","","50a28f83-86fd-4206-8fe6-eccd6aba1594"
"218","Released","2022-03-25","","d0eabec2-6b41-475a-a663-739ecde3b59d"
"219","Released","2022-03-25","","932bd962-ae01-439e-bc43-ca7b3e647c17"
"220","Released","2022-03-25","","571acf2e-cc34-4353-a512-875b871afba0"
"221","Released","2022-03-25","","1548bf62-1fb8-491a-bbb6-f90e2e35c2e7"
"222","Released","2022-03-25","","8d9e6b39-666b-4122-806a-31d494a0bc2a"
"223","Released","2022-03-25","","315ffe23-b683-4c25-96d2-344144a78e5b"
"224","Released","2022-03-25","","ef68db00-a3c0-41b9-b04f-0dc3e931d996"
"225","Released","2022-03-25","","38200f9e-2ea9-4cf1-a3d2-e1094e1df822"
"226","Released","2022-03-25","","1095fcb4-cb3b-485e-9d2a-1d222dd10683"
"227","Released","2022-03-25","","2ea8fb8c-dc90-4de7-8bb9-cc3cd4eb3b71"
"228","Released","2022-03-25","","87e7dc48-34ee-410f-9acc-e1c015d1cd0e"
"229","Released","2022-03-25","","48fd5060-b4a9-4d54-9c71-1bce888e7d03"
"230","Released","2022-03-25","","f75152c3-effd-422c-a68f-e3f3fdffce30"
"231","Released","2022-03-25","","1e9f98ca-bf9c-4efa-ab8e-d320aa7bb86a"
"232","Released","2022-03-25","","3d0b4d26-ef8e-4132-b602-d3df13fff462"
"233","Released","2022-03-25","","55dc84f2-c6f2-4d0d-acd6-6bb8c05a246c"
"234","Released","2022-03-25","","21fab041-0020-45e4-b6b8-47826d38dbee"
"235","Released","2022-03-25","","78a03d0f-bd14-424f-90c1-30a3e2f1f765"
"236","Released","2022-03-25","","f0f74dc0-ed25-47da-855e-23f47eb387e7"
"237","Released","2022-03-25","","4980fff8-29dc-4a7b-96b0-a66c16842e84"
"238","Released","2022-03-25","","311d4fa2-5104-483f-b084-58c4e2fe38e9"
"239","Released","2022-03-25","","8ebc4003-48fa-4b74-8475-d5dead13bcb2"
"240","Released","2022-03-25","","23def9b5-1e0e-430f-9f15-25ea5b303370"
"241","Released","2022-03-25","","4f8fe3a7-7df7-4135-b937-48e32173a9ea"
"242","Released","2022-03-25","","c04d5ce5-d0b3-43fe-ab8a-ffff59f35632"
"243","Released","2022-03-25","","03c28dda-fdc2-4a2d-9025-4e3f7e26af65"
"244","Released","2022-03-25","","2fcba70a-d512-4e79-bdb0-07f5164ad596"
"245","Released","2022-03-25","","258ac50f-99f9-4303-9720-6b3cd1fcae37"
"246","Released","2022-03-25","","aa853933-42ce-4a0c-b37d-0290ad8a438f"
"247","Released","2022-03-25","","8cad8441-868d-4522-9c7c-3dcd4970baba"
"248","Released","2022-03-25","","956b1f82-6780-4766-bb25-8c853d72f403"
"249","Released","2022-03-25","","6178e066-b8e8-4f72-a08a-a3a04391ffa8"
"250","Released","2022-03-25","","01c26470-1fd6-4997-b878-f0f32888e63c"
"251","Released","2022-03-25","","fbf4e123-6f1c-454e-ae2a-a69c23df868c"
"252","Released","2022-03-25","","41a3b6e6-ea2b-480a-ae23-fc4541c9ce67"
"253","Released","2022-03-25","","7fed197e-2649-4880-82a5-8de9963a9f09"
"254","Released","2022-03-25","","db04c66a-f083-446f-8bb5-03eb88569d37"
"255","Released","2022-03-25","","6a887269-dea5-42b8-925e-a181475a4957"
"256","Released","2022-03-25","","7fbee2b7-af4a-43a9-9a17-c26cda4ede10"
"257","Released","2022-03-25","","b527627c-b97d-4c75-be82-06456e345411"
"258","Released","2022-03-25","","faa2ed68-dce4-42c3-bdee-66b0eb587613"
"259","Released","2022-03-25","","4f8dd053-710f-4cd4-b57b-729c06a37bc6"
"260","Released","2022-03-25","","571c9eb5-77b5-4824-abd0-2d44f4a9e9ac"
"261","Released","2022-03-25","","46a825fd-629a-418f-a900-e9e86349ad8a"
"262","Released","2022-03-25","","3b5486af-1f85-499d-a23e-c48d2501005f"
"263","Released","2022-03-25","","869f8334-22f9-44b1-8fa1-5a838e66e25e"
"264","Released","2022-03-25","","79e9d2c7-656b-424d-8bd1-1db60d993b92"
"265","Released","2022-03-25","","d00fe1a6-10b2-469f-91ba-e2948c4b4033"
"266","Released","2022-03-25","","9ea23e71-0dd7-4825-8d99-7e54946e347b"
"267","Released","2022-03-25","","065c6941-c891-4bdd-8756-894b3819c64b"
"268","Released","2022-03-25","","4e6ffbf4-cf10-4fc4-8e83-c32a11d7ee27"
"269","Released","2022-03-25","","2485b33f-97e2-44de-83e7-25f39cb95d44"
"270","Released","2022-03-25","","60c3ea62-f0f0-46fd-8623-e6a827c91e6c"
"271","Released","2022-03-25","","b10b4dd5-3594-4c2b-9b00-4c0f06636b72"
"272","Released","2022-03-25","","d0418062-8765-405d-9c03-81fdb6d908d3"
"273","Released","2022-03-25","","210cd5a6-e15a-4fe7-8770-9ac3e63f85cc"
"274","Released","2022-03-25","","5ce6f872-aa74-465c-83b8-27ea8c9612bc"
"275","Released","2022-03-25","","ce25c1e6-4146-4f81-b085-7d58a8c68b4e"
"276","Released","2022-03-25","","11226d02-19ef-48ef-8766-408fb0396e7b"
"277","Released","2022-03-25","","a8edcc7c-5f95-479e-9af4-6f67759ada35"
"278","Released","2022-03-25","","3a8ba6d1-add8-4d68-b92d-843638955973"
"279","Released","2022-03-25","","7ade3865-0587-408c-ae61-e48c63b9a968"
"280","Released","2022-03-25","","89be9957-bd51-4074-84c4-0152bdb19040"
"281","Released","2022-03-25","","afb706fa-7ce3-40c1-bcda-5ea34a5b15bb"
"282","Released","2022-03-25","","0b0668d2-b7de-4e1c-bcd4-8a75afdc4441"
"283","Released","2022-03-25","","af9efa53-c940-410e-a547-2ee34b719446"
"284","Released","2022-03-25","","36d6ccb7-1a27-4e99-892f-6e4a874ec0b1"
"285","Released","2022-03-25","","429dfc0c-99bd-4154-908e-76695c5115d3"
"286","Released","2022-03-25","","ff7e2f38-ddc0-4aba-aeb3-1f912196a214"
"287","Released","2022-03-25","","636f6e10-e928-4b45-bfd5-31af0a4a843b"
"288","Released","2022-03-25","","02d26a1b-052a-4f78-9886-4377c64f347a"
"289","Released","2022-03-25","","11de6c60-0c73-4151-b35d-c9397d5d85a7"
"290","Released","2022-03-25","","7c87f9c4-3310-4378-b6d7-a04622ac793f"
"291","Released","2022-03-25","","ca12d505-0ae8-45ee-82e6-370eb5c41fdd"
"292","Released","2022-03-25","","5d594107-29c9-4251-860f-aa3b672d594d"
"293","Released","2022-03-25","","59622c85-744e-4e48-a2b7-f296cfe0a5b2"
"294","Released","2022-03-25","","8f7a268b-c5c1-4ba6-8b6c-7269dc71651a"
"295","Released","2022-03-25","","ebb118f3-a65d-4043-bfd0-a5f6cc660062"
"296","Released","2022-03-25","","5eb300d5-52bf-47f9-b34e-1e7558e863d4"
"297","Released","2022-03-25","","b36a01db-6ed8-445c-8493-2be6c9c6958f"
"298","Released","2022-03-25","","929e2012-8bd1-458a-ac94-845b7bf3f551"
"299","Released","2022-03-25","","62f717b6-4fae-45bb-a38f-77b8d281805c"
"300","Released","2022-03-25","","3dac76ff-a50a-4d13-ba0c-2e2730393291"
"301","Released","2022-03-25","","2ebf8d75-e7e4-4584-a007-10d5accb5d2b"
"302","Released","2022-03-25","","7e1c5e11-85e0-4930-a8ec-38a8f3ae7fac"
"303","Released","2022-03-25","","bb01efd9-8bf3-4263-9a41-591652e8a80c"
"304","Released","2022-03-25","","b6c3ed84-b8ca-4277-ae04-3b2ca525b20e"
"305","Released","2022-03-25","","1f4ff6e5-fe83-479a-a343-fdcca89ee9c8"
"306","Released","2022-03-25","","86857dfa-a42f-4856-96a6-cd137c431de0"
"307","Released","2022-03-25","","2484149e-26e1-4d1e-9d12-8ae07f244dfa"
"308","Released","2022-03-25","","b245b0c6-fb9c-46e4-96ea-b45f0d2c9115"
